  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
17-060510 U US IL COAL VALLEY      41 26 41.27N 090 27 47.14W BLDG               1 00020 00685 N 4 D N 2014AGL04852OE A 2018024 
17-060476 U US IL COAL VALLEY      41 26 41.27N 090 27 46.37W BLDG               1 00020 00685 N 4 D N 2014AGL04853OE A 2018024 
17-085369 U US IL COAL VALLEY      41 26 42.41N 090 27 59.90W BLDG               1 00026 00685 N 4 D N 2020AGL23522OE A 2022325 
17-060004 U US IL COAL VALLEY      41 26 42.49N 090 27 50.90W BLDG               1 00028 00697 N 4 D N 2013AGL04655OE A 2018024 
17-085368 U US IL COAL VALLEY      41 26 42.50N 090 28 07.40W BLDG               1 00026 00714 R 4 D N 2020AGL20028OE A 2022312 
17-060020 U US IL COAL VALLEY      41 26 42.87N 090 27 50.76W BLDG               1 00028 00697 N 4 D N 2013AGL04654OE A 2018024 
17-031236 U US IL COAL VALLEY      41 26 42.91N 090 27 48.33W BLDG               1 00022 00689 N 4 D N 2011AGL04600OE A 2017028 
17-031235 U US IL COAL VALLEY      41 26 43.16N 090 27 47.99W BLDG               1 00022 00689 N 4 D N 2011AGL04599OE A 2017028 
17-081844 O US IL GENESEO          41 26 43.47N 090 17 04.23W TOWER              1 00249 00907 D 1 A N 2019AGL21342OE A 2021117 
17-061907 U US IL COAL VALLEY      41 26 44.00N 090 27 51.51W BLDG               1 00019 00685 N 4 D N 2016AGL05605OE A 2018024 
17-061919 U US IL COAL VALLEY      41 26 44.07N 090 27 50.93W BLDG               1 00019 00685 N 4 D N 2016AGL05606OE A 2018024 
17-031084 U US IL COAL VALLEY      41 26 44.10N 090 27 49.70W BLDG               1 00020 00688 N 4 D N 2013AGL08938OE A 2016345 
17-003867 O US IL STEGER           41 26 44.50N 087 39 35.20W TOWER              1 00260 01000 D 2 B N 2013AGL00804OE C 2013077 
17-059725 U US IL COAL VALLEY      41 26 44.53N 090 27 49.45W BLDG               1 00025 00692 N 4 D N 2012AGL09669OE A 2018024 
17-031255 U US IL COAL VALLEY      41 26 44.87N 090 27 53.56W BLDG               1 00021 00686 N 4 D N 2011AGL07655OE A 2017031 
17-059750 U US IL COAL VALLEY      41 26 44.96N 090 27 49.22W BLDG               1 00025 00692 N 4 D N 2012AGL09668OE A 2018024 
17-060693 U US IL COAL VALLEY      41 26 45.01N 090 27 51.73W BLDG               1 00020 00685 N 4 D N 2014AGL09953OE A 2018024 
17-060692 U US IL COAL VALLEY      41 26 45.09N 090 27 51.12W BLDG               1 00020 00685 N 4 D N 2014AGL09954OE A 2018024 
17-031000 U US IL COAL VALLEY      41 26 46.21N 090 27 53.84W BLDG               1 00023 00688 N 4 D N 2011AGL03532OE A 2016308 
17-031102 U US IL COAL VALLEY      41 26 47.66N 090 27 47.94W BLDG               1 00017 00669 N 4 D N 2011AGL05870OE A 2016354 
17-025047 O US IL MOLINE           41 26 47.80N 090 30 21.92W TOWER              1 00030 00606 R 1 A U                A 2013235 
17-021712 O US IL COAL VALLEY      41 26 48.39N 090 27 49.84W BLDG               1 00027 00671 N 5 D N 2010AGL06569OE A 2012125 
17-025048 O US IL MOLINE           41 26 48.47N 090 30 17.59W POLE               1 00031 00607 R 1 A U                A 2013235 
17-021645 O US IL COAL VALLEY      41 26 48.76N 090 27 50.70W BLDG               1 00022 00659 N 5 D N 2010AGL04281OE A 2011209 
17-025049 O US IL MOLINE           41 26 48.97N 090 29 06.31W T-L TWR            1 00030 00601 U 1 A U                A 2013235 
17-060974 U US IL COAL VALLEY      41 26 49.92N 090 27 45.98W BLDG               1 00022 00676 N 4 D N 2015AGL06030OE A 2018024 
17-020966 O US IL COAL VALLEY      41 26 51.23N 090 27 44.65W BLDG               1 00021 00653 N 5 D N 2010AGL01537OE A 2010263 
17-025050 O US IL MOLINE           41 26 51.72N 090 31 27.77W POLE               1 00020 00593 R 1 A U                A 2013235 
17-020965 O US IL COAL VALLEY      41 26 51.77N 090 27 44.65W BLDG               1 00021 00653 N 5 D N 2010AGL01536OE A 2010267 
17-025051 O US IL MOLINE           41 26 51.84N 090 29 38.46W TOWER              1 00045 00617 R 1 A U                A 2013235 
17-067688 U US IL MORRIS           41 26 51.98N 088 25 15.35W BLDG               1 00014 00605 U 4 D U 2015AGL13848OE A 2018227 
17-002549 O US IL CHANNAHON        41 26 52.00N 088 11 25.00W TOWER              1 00195 00768 D 5 D N 1998AGL01686OE C 2014138 
17-067687 U US IL MORRIS           41 26 52.07N 088 25 18.63W BLDG               1 00025 00617 U 4 D U 2015AGL13846OE A 2018227 
17-025052 O US IL MOLINE           41 26 53.11N 090 31 24.99W POLE               1 00019 00593 R 1 A U                A 2013235 
17-025053 O US IL MOLINE           41 26 53.52N 090 31 25.84W TOWER              1 00033 00609 R 1 A U                A 2013235 
17-020963 O US IL ELWOOD           41 26 54.00N 088 07 24.00W TOWER              1 00090 00678 N 5 D N 2010AGL03754OE A 2010263 
17-068010 O US IL PRINCETON        41 26 54.38N 089 37 51.12W WINDMILL           1 00499 01310 W 4 D W 2014WTE03099OE A 2018240 
17-025054 O US IL MOLINE           41 26 54.98N 090 29 16.87W NAVAID             1 00014 00582 R 1 A U                A 2013235 
17-067689 U US IL MORRIS           41 26 55.48N 088 25 18.56W BLDG               1 00020 00610 U 4 D U 2015AGL13849OE A 2018229 
17-067690 U US IL MORRIS           41 26 55.91N 088 25 12.86W BLDG               1 00014 00604 U 4 D U 2015AGL13850OE A 2018229 
17-025055 O US IL MOLINE           41 26 57.44N 090 31 55.68W NAVAID             1 00006 00581 R 1 A U                A 2013235 
17-025056 O US IL MOLINE           41 26 57.71N 090 32 12.90W POLE               1 00059 00630 R 1 A U                A 2013235 
17-025057 O US IL MOLINE           41 26 57.80N 090 29 16.66W BLDG               1 00017 00584 U 1 A U                A 2013235 
17-029934 O US IL JOLIET           41 26 58.28N 088 06 28.78W TOWER              1 00116 00723 N 1 A N 2011AGL04057OE A 2016029 
17-059065 U US IL MILAN            41 26 58.28N 090 32 18.93W BLDG               1 00057 00630 N 4 D N 2010AGL04245OE A 2018025 
17-059066 U US IL MILAN            41 26 59.25N 090 32 16.95W BLDG               1 00057 00630 N 4 D N 2010AGL04239OE A 2018025 
17-059064 U US IL MILAN            41 26 59.26N 090 32 17.73W BLDG               1 00057 00630 N 4 D N 2010AGL04240OE A 2018025 
17-025073 O US IL MOLINE           41 26 59.26N 090 30 17.33W POLE               1 00006 00588 U 2 C U                A 2013235 
17-059055 U US IL MILAN            41 26 59.28N 090 32 19.71W BLDG               1 00057 00630 N 4 D N 2010AGL04246OE A 2018025 
17-002483 O US IL GREEN ROCK       41 27 00.00N 090 20 57.00W TOWER              1 00255 00944 D 5 D N 1997AGL04737OE C 2014138 
17-025058 O US IL MOLINE           41 27 00.31N 090 31 55.60W NAVAID             1 00018 00592 R 1 A U                A 2013235 
17-059052 U US IL MILAN            41 27 00.74N 090 32 16.75W BLDG               1 00057 00630 N 4 D N 2010AGL04238OE A 2018025 
17-059053 U US IL MILAN            41 27 00.75N 090 32 17.73W BLDG               1 00057 00630 N 4 D N 2010AGL04241OE A 2018025 
17-059068 U US IL MILAN            41 27 00.76N 090 32 19.68W BLDG               1 00057 00630 N 4 D N 2010AGL04247OE A 2018025 
17-059067 U US IL MILAN            41 27 00.77N 090 32 18.90W BLDG               1 00057 00630 N 4 D N 2010AGL04244OE A 2018025 
17-025059 O US IL MOLINE           41 27 00.84N 090 29 05.20W T-L TWR            1 00039 00605 U 1 A U                A 2013235 
17-002274 O US IL COLONA           41 27 01.58N 090 20 55.35W TOWER              1 00298 00990 M 1 A N 2010AGL02914OE C 2010265 
17-025060 O US IL MOLINE           41 27 01.61N 090 29 15.64W POLE               1 00030 00596 U 1 A U                A 2013235 
17-025061 O US IL MOLINE           41 27 03.23N 090 31 57.41W T-L TWR            1 00034 00605 U 1 A U                A 2013235 
17-025062 O US IL MOLINE           41 27 03.33N 090 29 50.30W BLDG               1 00043 00621 R 1 A U                A 2013235 
17-025063 O US IL MOLINE           41 27 03.56N 090 31 40.49W T-L TWR            1 00029 00601 U 1 A U                A 2013235 
17-068011 O US IL PRINCETON        41 27 04.78N 089 37 48.09W WINDMILL           1 00499 01327 W 4 D W 2014WTE03100OE A 2018235 
17-025064 O US IL MOLINE           41 27 05.42N 090 30 52.60W POLE               1 00037 00623 R 1 A U                A 2013235 
17-068450 U US IL MILAN            41 27 05.92N 090 33 04.92W SIGN               1 00065 00633 N 4 D N 2018AGL18315OE A 2018341 
17-001082 O US IL MOLINE           41 27 06.00N 090 30 16.00W TOWER              1 00075 00656 R 1 A N 1975AGL01389OE C 2014138 
17-062845 U US IL GENESEO          41 27 09.32N 090 08 56.51W POLE               1 00170 00818 N 1 A N 2016AGL06652OE A 2018027 
17-025065 O US IL MOLINE           41 27 09.35N 090 32 47.31W POLE               1 00115 00677 U 1 A U                A 2013235 
17-025066 O US IL MOLINE           41 27 11.12N 090 32 38.98W POLE               1 00112 00678 U 1 A U                A 2013235 
17-085315 O US IL MILAN            41 27 11.82N 090 31 26.53W TOWER              1 00147 00720 N 1 A N 2020AGL25011OE A 2022168 
17-003412 O US IL MANLIUS          41 27 12.03N 089 40 41.39W WINDMILL           1 00295 00997 D 5 D N 2004AGL01756OE C 2005030 
17-025072 O US IL MOLINE           41 27 12.12N 090 30 53.64W POLE               1 00019 00605 U 2 C U                A 2013235 
17-001507 O US IL UNIVERSITY       41 27 15.00N 087 43 43.00W TOWER              1 00262 01045 D 2 C N 2003AGL00764OE C 2003299 
17-002211 O US IL UNIVERSITY PARK  41 27 15.00N 087 43 22.00W TOWER              1 00500 01290 M 5 D N 1998AGL05031OE C 2003327 
17-025067 O US IL MOLINE           41 27 15.03N 090 29 56.02W SIGN               1 00036 00633 R 1 A U                A 2013235 
17-025068 O US IL MOLINE           41 27 16.88N 090 29 54.25W BLDG               1 00029 00632 U 1 A U                A 2013235 
17-003157 O US IL MOLINE           41 27 18.00N 090 30 06.00W TOWER              1 00130 00737 N 1 A N 2003AGL02571OE C 2003348 
17-006205 U US IL ANDALUSIA        41 27 20.00N 090 49 21.00W STACK              1 00178 00728 U     U                A 1976174 
17-002386 O US IL MOLINE           41 27 21.00N 090 29 51.00W SIGN               2 00040 00642 N 5 D N 1995AGL02404OE C 2014138 
17-000066 O US IL NORWAY           41 27 21.58N 088 37 14.72W TOWER              1 00260 01029 M 1 A N 2011AGL01034OE C 2013128 
17-003054 O US IL TROY GROVE       41 27 22.00N 089 07 17.00W TOWER              1 00320 00995 R 5 D M 2001AGL04623OE C 2003124 
17-067970 O US IL PRINCETON        41 27 22.61N 089 37 11.26W WINDMILL           1 00499 01312 W 4 D W 2014WTE03101OE A 2018256 
17-001743 O US IL MOLINE           41 27 23.00N 090 30 15.00W TOWER              1 00150 00740 R 1 B U                C 2014138 
17-028470 O US IL GENESEO          41 27 26.30N 090 10 09.60W TOWER              1 00199 00828 N 5 D N 2010AGL06454OE A 2014083 
17-067930 O US IL PRINCETON        41 27 27.87N 089 35 44.47W WINDMILL           1 00499 01268 W 4 D W 2014WTE03103OE A 2018236 
17-067932 O US IL PRINCETON        41 27 27.99N 089 36 09.94W WINDMILL           1 00499 01333 W 4 D W 2014WTE03105OE A 2018236 
17-067905 O US IL PRINCETON        41 27 28.79N 089 34 52.86W WINDMILL           1 00499 01250 W 4 D W 2014WTE03102OE A 2018234 
17-067907 O US IL PRINCETON        41 27 28.80N 089 34 33.11W WINDMILL           1 00499 01235 W 4 D W 2014WTE03104OE A 2018227 
17-067968 O US IL PRINCETON        41 27 29.09N 089 36 57.83W WINDMILL           1 00499 01333 N 4 D W 2014WTE03106OE A 2018242 
17-003737 O US IL TROY GROVE       41 27 33.00N 089 05 13.10W TOWER              1 00239 00910 D 2 C N 2006AGL05241OE C 2007123 
17-020759 O US IL MILAN            41 27 33.16N 090 39 07.34W T-L TWR            1 00225 00777 M 4 D N 2021AGL20367OE C 2023229 
17-002942 O US IL MINOOKA          41 27 35.56N 088 23 16.40W TOWER              1 00263 00837 D 2 B N 2006AGL08447OE C 2007085 
17-068012 O US IL PRINCETON        41 27 38.16N 089 36 49.74W WINDMILL           1 00499 01327 W 4 D W 2014WTE03108OE A 2018235 
17-003571 O US IL RICHTON PARK     41 27 38.36N 087 44 38.98W TOWER              1 00196 00986 N 5 D N 2006AGL08193OE C 2006344 
17-021619 O US IL MILAN            41 27 41.10N 090 36 02.00W TOWER              1 00157 00714 N 5 D N 2010AGL00516OE A 2011201 
17-067969 O US IL PRINCETON        41 27 42.51N 089 37 58.19W WINDMILL           1 00499 01287 W 4 D W 2014WTE03110OE A 2018256 
17-067963 O US IL PRINCETON        41 27 43.47N 089 36 17.02W WINDMILL           1 00499 01284 W 4 D W 2014WTE03109OE A 2018242 
17-081845 O US IL MILAN            41 27 45.48N 090 36 02.24W TOWER              1 00165 00725 N 1 A N 2019AGL21345OE A 2021124 
17-067965 O US IL PRINCETON        41 27 50.42N 089 36 48.49W WINDMILL           1 00499 01328 W 4 D W 2014WTE03112OE A 2018239 
17-068025 O US IL WALNUT           41 27 51.74N 089 36 00.75W WINDMILL           1 00493 01310 W 4 D W 2017WTE08087OE A 2018242 
17-085190 O US IL ROCK ISLAND      41 27 52.20N 090 34 54.30W TOWER              1 00189 00815 N 2 C N 2022AGL01501OE A 2023079 
17-085196 U US IL MOLINE           41 27 52.90N 090 26 26.70W TOWER              1 00195 00769 N 4 D N 2023AGL11512OE C 2023255 
17-067912 O US IL PRINCETON        41 27 53.17N 089 34 52.79W WINDMILL           1 00499 01286 W 4 D W 2014WTE03113OE A 2018233 
17-020009 O US IL CRETE            41 27 54.00N 087 33 20.00W TOWER              1 00147 00832 N 5 D N 2014AGL08519OE C 2014317 
17-000735 O US IL CHANNAHON        41 27 55.22N 088 07 33.42W TOWER              1 00303 00913 D 5 D N 2005AGL04319OE C 2006078 
17-031058 O US IL JOLIET           41 27 55.90N 088 07 27.70W TOWER              1 00303 00913 M 4 D N 2016AGL12570OE A 2016335 
17-003302 O US IL MOLINE           41 27 56.32N 090 29 46.71W TOWER              1 00137 00710 N 5 D N 2003AGL06185OE C 2004130 
17-022253 O US IL NEWARK           41 27 56.46N 088 30 18.83W TOWER              1 00199 00855 N 2 C N 2012AGL03046OE A 2012276 
17-067967 O US IL PRINCETON        41 27 56.55N 089 38 02.49W WINDMILL           1 00499 01278 N 4 D W 2014WTE03114OE A 2018242 
17-075444 U US IL MOLINE           41 28 00.77N 090 29 51.16W TOWER              1 00135 00703 N 4 D N 2019AGL13405OE A 2020287 
17-070757 O US IL UTICA            41 28 07.11N 089 02 40.68W TOWER              1 00267 00930 D 4 D N 2018AGL11936OE A 2019025 
17-028966 O US IL JOILET           41 28 07.12N 088 03 43.24W TOWER              1 00060 00709 N 1 A N 2013AGL06593OE A 2015035 
17-068023 O US IL PRINCETON        41 28 07.19N 089 35 44.73W WINDMILL           1 00499 01297 W 4 D W 2014WTE03115OE A 2018249 
17-002938 O US IL PRAIRIE CENTER   41 28 09.00N 088 56 12.00W TOWER              1 00265 00938 D 5 D N 2003AGL05801OE C 2004005 
17-029957 O US IL MOLINE           41 28 09.20N 090 30 33.05W TOWER              1 00120 00689 N 2 C N 2015AGL15828OE A 2016040 
17-067966 O US IL PRINCETON        41 28 09.65N 089 38 04.33W WINDMILL           1 00499 01264 W 4 D W 2014WTE03117OE A 2018241 
17-026797 O US IL ROCK ISLAND      41 28 12.00N 090 34 45.00W TANK               1 00190 00882 N 4 D N 2010AGL05008OE A 2013322 
17-022148 O US IL MOLINE           41 28 15.30N 090 28 23.00W TOWER              1 00124 00710 N 5 D N 2010AGL03693OE A 2012215 
17-068024 O US IL PRINCETON        41 28 19.87N 089 35 56.58W WINDMILL           1 00499 01329 W 4 D W 2014WTE03119OE A 2018243 
17-003214 O US IL STEGER           41 28 19.90N 087 39 15.50W TOWER              1 00260 00977 D 5 D N 2009AGL06999OE C 2010033 
17-002898 O US IL JOLIET           41 28 20.24N 088 02 59.30W TOWER              1 00221 00907 D 1 A N 2014AGL10940OE C 2015022 
17-085197 U US IL MOLINE           41 28 21.68N 090 30 10.07W TOWER              1 00145 00718 N 4 D N 2023AGL11514OE C 2023257 
17-067964 O US IL PRINCETON        41 28 22.55N 089 38 05.16W WINDMILL           1 00499 01271 N 4 D W 2014WTE03121OE A 2018256 
17-029793 O US IL STEGER           41 28 23.68N 087 38 41.57W TOWER              1 00185 00899 N 2 B N 2013AGL02967OE A 2015348 
17-002410 O US IL SHOREWOOD        41 28 26.00N 088 11 53.00W TOWER              1 00212 00760 D 2 C N 1996AGL01775OE C 2014138 
17-025069 O US IL MOLINE           41 28 26.67N 090 29 05.29W T-L TWR            1 00066 00752 U 1 B U                A 2013235 
17-029592 O US IL ROCKDALE         41 28 27.00N 088 04 50.84W TOWER              1 00106 00742 N 5 D N 2011AGL04288OE A 2015316 
17-001498 O US IL JOLIET           41 28 27.96N 088 06 00.89W TOWER              1 00259 00901 D 2 C P 2012AGL01278OE C 2013010 
17-001439 O US IL MOLINE           41 28 29.00N 090 26 45.00W TOWER              1 00333 00993 R 5 D M 1996AGL00077OE C 2014138 
17-068021 O US IL PRINCETON        41 28 32.93N 089 35 25.28W WINDMILL           1 00499 01308 W 4 D W 2014WTE03122OE A 2018243 
17-001466 O US IL FRANKFORT        41 28 34.01N 087 53 34.84W TOWER              1 00218 00969 R 1 A M 2004AGL04275OE C 2004305 
17-003057 O US IL MINOOKA          41 28 34.20N 088 18 55.90W TOWER              1 00258 00822 D 2 B N 2011AGL04407OE C 2014078 
17-067962 O US IL PRINCETON        41 28 34.74N 089 38 04.86W WINDMILL           1 00499 01270 W 4 D W 2014WTE03126OE A 2018256 
17-068022 O US IL PRINCETON        41 28 38.99N 089 35 51.15W WINDMILL           1 00499 01320 N 4 D W 2014WTE03123OE A 2018249 
17-001497 O US IL FRANKFORT        41 28 39.00N 087 51 11.00W T-L TWR            1 00061 00831 N 5 D U                C 2014138 
17-000567 O US IL FRANKFORT        41 28 39.00N 087 51 32.00W T-L TWR            1 00135 00905 N 4 D U                C 2014138 
17-020795 O US IL ROCKDALE         41 28 40.30N 088 06 53.30W TOWER              1 00300 00923 D 5 D N 2009AGL01880OE C 2010083 
17-085746 U US IL EAST MOLINE      41 28 43.08N 090 29 06.25W TOWER              1 00073 00766 N 4 D N 2021AGL27056OE A 2024047 
17-001468 O US IL MINOOKA          41 28 43.81N 088 16 15.91W TOWER              1 00302 00961 D 2 C N 2012AGL00395OE C 2013130 
17-029649 O US IL MATTESON         41 28 45.39N 087 45 06.12W TOWER              1 00110 00843 N 1 A N 2015AGL06363OE A 2015323 
17-001689 O US IL ROCK ISLAND      41 28 45.54N 090 32 48.83W TANK               1 00199 00884 R 1 A N 2020AGL09390OE C 2021225 
17-002676 O US IL LISBON           41 28 46.20N 088 28 01.70W TOWER              1 00253 00916 D 4 D N 2022AGL11293OE C 2023032 
17-002816 O US IL MINOOKA          41 28 47.00N 088 15 29.00W PLANT              1 00199 00832 N 5 D N 1999AGL03072OE C 2002202 
17-002874 O US IL GENESEO          41 28 47.00N 090 16 08.00W TOWER              1 00397 00981 M 5 D N 1999AGL04206OE C 2001225 
17-067931 O US IL PRINCETON        41 28 47.18N 089 36 56.14W WINDMILL           1 00499 01374 W 4 D W 2014WTE03129OE A 2018236 
17-067933 O US IL PRINCETON        41 28 48.28N 089 38 05.44W WINDMILL           1 00499 01262 W 4 D W 2014WTE03130OE A 2018236 
17-029028 O US IL EAST MOLINE      41 28 48.30N 090 26 10.10W TOWER              1 00090 00780 N 5 D N 2014AGL08507OE A 2015083 
17-068068 O US IL PRINCETON        41 28 48.66N 089 36 02.72W WINDMILL           1 00499 01365 W 4 D W 2014WTE03127OE A 2018243 
